"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0x26bb002edc102218a0f45f8269284add5000bcda612ca0ea5786cc0b2e2cf4f1","13853009","1640149547","2021-12-22 05:05:47","0x0000000000000000000000000000000000000000","0x0000000000000000000000000000000000000000","0.000000000000001","Add Liquidity ETH"
"0x26bb002edc102218a0f45f8269284add5000bcda612ca0ea5786cc0b2e2cf4f1","13853009","1640149547","2021-12-22 05:05:47","0x0000000000000000000000000000000000000000","0xc43473fa66237e9af3b2d886ee1205b81b14b2c8","99.999999999999999","Add Liquidity ETH"
"0x1c03495bba2a9716d8ff9324f4bba67a3b52e57fe1e3dbfcd0d390817507745b","13855719","1640185641","2021-12-22 15:07:21","0xc43473fa66237e9af3b2d886ee1205b81b14b2c8","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","99.999999999999999","Deposit"
"0xf4d42b1da1817fa540242cf2aab02d30e390211b622d80cf259337bd4a1a7e2c","13856240","1640192885","2021-12-22 17:08:05","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.059501917247135979","Add Liquidity"
"0xf4d42b1da1817fa540242cf2aab02d30e390211b622d80cf259337bd4a1a7e2c","13856240","1640192885","2021-12-22 17:08:05","0x0000000000000000000000000000000000000000","0x6127cb39ac8e6066c469ace0edcc3506feaabf94","17.76771060922462472","Add Liquidity"
"0xc48acc68cafb6224d6a53790910818a9be465de8328cc1d113d88b07dbf77cab","13856242","1640192912","2021-12-22 17:08:32","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.000896314206435088","Add Liquidity"
"0xc48acc68cafb6224d6a53790910818a9be465de8328cc1d113d88b07dbf77cab","13856242","1640192912","2021-12-22 17:08:32","0x0000000000000000000000000000000000000000","0x6127cb39ac8e6066c469ace0edcc3506feaabf94","10.426273953900453176","Add Liquidity"
"0x4b36a97dc3f16aa45c37a5e58f1dc6346334fc72570f8f2688096ba466a2d185","13856261","1640193117","2021-12-22 17:11:57","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.230305913475841294","Add Liquidity ETH"
"0x4b36a97dc3f16aa45c37a5e58f1dc6346334fc72570f8f2688096ba466a2d185","13856261","1640193117","2021-12-22 17:11:57","0x0000000000000000000000000000000000000000","0x4d17c6ef27356254b929adc124184bb34e5c5a1c","4.251612027236689059","Add Liquidity ETH"
"0x749997df2936ae7d7b8220f50b49f7c141ab6731cf09a5def23fe0819ef59479","13856261","1640193117","2021-12-22 17:11:57","0x0000000000000000000000000000000000000000","0xe6a9d0539fabe0fda237c3c4bafeae2042b06e67","7.614850928967316147","Add Liquidity"
"0x3bf707fa88fbd50adcd9192e547896a02284512992ce5cf2a820e97181ca7204","13856264","1640193159","2021-12-22 17:12:39","0x6127cb39ac8e6066c469ace0edcc3506feaabf94","0x7c5bbe30b5b1c1abaa9e1ee32e04a81a2b20a052","28.193984563125077896","Remove Liquidity ETH With Permit"
"0x3bf707fa88fbd50adcd9192e547896a02284512992ce5cf2a820e97181ca7204","13856264","1640193159","2021-12-22 17:12:39","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.005621582364823576","Remove Liquidity ETH With Permit"
"0x3bf707fa88fbd50adcd9192e547896a02284512992ce5cf2a820e97181ca7204","13856264","1640193159","2021-12-22 17:12:39","0x7c5bbe30b5b1c1abaa9e1ee32e04a81a2b20a052","0x0000000000000000000000000000000000000000","28.193984563125077896","Remove Liquidity ETH With Permit"
"0x5f7d9a0e59bc407d63c71685d958ee2ede1e85e765cb208db63da2e2f23b5ac4","13856265","1640193181","2021-12-22 17:13:01","0xe6a9d0539fabe0fda237c3c4bafeae2042b06e67","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","7.614850928967316147","Deposit"
"0xefe04501bab8846b24de4a59e72d2d6f7c8b90dfcb2f1244e6fe9b3657250b5c","13856268","1640193196","2021-12-22 17:13:16","0x4d17c6ef27356254b929adc124184bb34e5c5a1c","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","4.251612027236689059","Deposit"
"0xf4b49016c05cc26b86096cf3016176bed4e541b0d108d61eca966725a851bdc7","13856283","1640193323","2021-12-22 17:15:23","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.03496920734920523","Add Liquidity ETH"
"0xf4b49016c05cc26b86096cf3016176bed4e541b0d108d61eca966725a851bdc7","13856283","1640193323","2021-12-22 17:15:23","0x0000000000000000000000000000000000000000","0xb5af12b837aaf602298b3385640f61a0ff0f4e0d","24.012551385848951439","Add Liquidity ETH"
"0x9c670ca1b2f1b0a7d12f415fbc5bce1a5efd0a7b737ca2e3319a913f05db75b1","13856301","1640193538","2021-12-22 17:18:58","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.042617187737448852","Add Liquidity ETH"
"0x9c670ca1b2f1b0a7d12f415fbc5bce1a5efd0a7b737ca2e3319a913f05db75b1","13856301","1640193538","2021-12-22 17:18:58","0x0000000000000000000000000000000000000000","0x9b7d7c4ce98036c4d6f3d638a00e220e083116c7","25.55456875836184683","Add Liquidity ETH"
"0x7fae2c012c2b0a4b435cdcfa63ffd84010e45f7ad4e27d1c4328799ccafdddb3","13856302","1640193598","2021-12-22 17:19:58","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.0060096495237368","Add Liquidity ETH"
"0x7fae2c012c2b0a4b435cdcfa63ffd84010e45f7ad4e27d1c4328799ccafdddb3","13856302","1640193598","2021-12-22 17:19:58","0x0000000000000000000000000000000000000000","0xba00d84ddbc8cae67c5800a52496e47a8cafcd27","4.528724789629717442","Add Liquidity ETH"
"0x439b60261468d65fb4aad4c3a7f0936e7db0d912b936165baf198da923bf5d9f","13856306","1640193666","2021-12-22 17:21:06","0x9b7d7c4ce98036c4d6f3d638a00e220e083116c7","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","25.55456875836184683","Deposit"
"0xe75ea17121f7171289a5a2fc26231506b14337c334924e6bf9bf50254afffbaa","13856313","1640193763","2021-12-22 17:22:43","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.050265381819531434","Add Liquidity"
"0xe75ea17121f7171289a5a2fc26231506b14337c334924e6bf9bf50254afffbaa","13856313","1640193763","2021-12-22 17:22:43","0x0000000000000000000000000000000000000000","0x31573f6f29aaf7d7fdc3baefa2e6628b693cc340","2.534204884936945621","Add Liquidity"
"0x5dcbd4f9040ccdb0939d6a22b2628e9dd1a9676d9070d5062d7e8759187000a7","13856316","1640193821","2021-12-22 17:23:41","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0xe6a9d0539fabe0fda237c3c4bafeae2042b06e67","7.614850928967316147","Withdraw"
"0x119653aebec451fe51a25e605ebb14028dc7e38f2f71a7d4691a303b8b8d1989","13856319","1640193881","2021-12-22 17:24:41","0x31573f6f29aaf7d7fdc3baefa2e6628b693cc340","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","2.534204884936945621","Deposit"
"0x79b77aea4a9677ccff87ae4c4d944bcfcde7ac0b78a7b4822a83b846ce329a07","13856319","1640193881","2021-12-22 17:24:41","0xba00d84ddbc8cae67c5800a52496e47a8cafcd27","0x7c5bbe30b5b1c1abaa9e1ee32e04a81a2b20a052","4.528724789629717442","Remove Liquidity ETH With Permit"
"0x79b77aea4a9677ccff87ae4c4d944bcfcde7ac0b78a7b4822a83b846ce329a07","13856319","1640193881","2021-12-22 17:24:41","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.007128363992261481","Remove Liquidity ETH With Permit"
"0x79b77aea4a9677ccff87ae4c4d944bcfcde7ac0b78a7b4822a83b846ce329a07","13856319","1640193881","2021-12-22 17:24:41","0x7c5bbe30b5b1c1abaa9e1ee32e04a81a2b20a052","0x0000000000000000000000000000000000000000","4.528724789629717442","Remove Liquidity ETH With Permit"
"0x16b04fef73188de1c18a87ea1679b0e3ee50db94c1d7f3396e1f0b01c69c5868","13856320","1640193920","2021-12-22 17:25:20","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.002131999237595767","Add Liquidity ETH"
"0x16b04fef73188de1c18a87ea1679b0e3ee50db94c1d7f3396e1f0b01c69c5868","13856320","1640193920","2021-12-22 17:25:20","0x0000000000000000000000000000000000000000","0x9b7d7c4ce98036c4d6f3d638a00e220e083116c7","14.964956865557837472","Add Liquidity ETH"
"0x8b36146fd09a86bf4eaa367d4195906d50e45cb29577b6142d87262c018ca094","13856322","1640193939","2021-12-22 17:25:39","0xe6a9d0539fabe0fda237c3c4bafeae2042b06e67","0x7c5bbe30b5b1c1abaa9e1ee32e04a81a2b20a052","7.614850928967316147","Remove Liquidity ETH With Permit"
"0x8b36146fd09a86bf4eaa367d4195906d50e45cb29577b6142d87262c018ca094","13856322","1640193939","2021-12-22 17:25:39","0x7c5bbe30b5b1c1abaa9e1ee32e04a81a2b20a052","0x0000000000000000000000000000000000000000","7.614850928967316147","Remove Liquidity ETH With Permit"
"0x5dedb42cac6ac94ab04525c73c66ad9d47657e7b9d4c3fd8c85d2ecaad67639c","13856324","1640193967","2021-12-22 17:26:07","0x9b7d7c4ce98036c4d6f3d638a00e220e083116c7","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","14.964956865557837472","Deposit"
"0xbe9c055790d56fb30230e988a6e184419bd32c9f2595c652a492bfd2b5662dd4","13856381","1640194804","2021-12-22 17:40:04","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.403049246357413337","Add Liquidity"
"0xbe9c055790d56fb30230e988a6e184419bd32c9f2595c652a492bfd2b5662dd4","13856381","1640194804","2021-12-22 17:40:04","0x0000000000000000000000000000000000000000","0x0503ed50534614193fcd085c5de01728a4824822","88.21909023048301221","Add Liquidity"
"0xf3cafe36c52fc5d6a6aacde91aa6a5f146fe9b91e62cacb5f44bdec88abf31f7","13856398","1640195092","2021-12-22 17:44:52","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.322643943901762935","Add Liquidity ETH"
"0xf3cafe36c52fc5d6a6aacde91aa6a5f146fe9b91e62cacb5f44bdec88abf31f7","13856398","1640195092","2021-12-22 17:44:52","0x0000000000000000000000000000000000000000","0xcd66aa1c46aaf64f998f4aad141b410715392cb6","18.956215241230155003","Add Liquidity ETH"
"0x8bf3dbc23b24c930e2c3b14c2fb655f97d5a2a25a6c242bbecfa3ecccb788ee7","13856398","1640195092","2021-12-22 17:44:52","0x0000000000000000000000000000000000000000","0x9b7d7c4ce98036c4d6f3d638a00e220e083116c7","49.912252176992406622","Add Liquidity ETH"
"0x49e8bbf837664e55f2c9b7bcd19d2f19f9d9ff771c9c49f4b66338230bfb2ab1","13856401","1640195128","2021-12-22 17:45:28","0x9b7d7c4ce98036c4d6f3d638a00e220e083116c7","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","49.912252176992406622","Deposit"
"0xd94dc27f657df7252f8c6e93aaba49745ec9b019aebfc9d51a8cb73fbc96f4ae","13856402","1640195164","2021-12-22 17:46:04","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.010838286081628706","Add Liquidity"
"0xd94dc27f657df7252f8c6e93aaba49745ec9b019aebfc9d51a8cb73fbc96f4ae","13856402","1640195164","2021-12-22 17:46:04","0x0000000000000000000000000000000000000000","0x0503ed50534614193fcd085c5de01728a4824822","173.630851169774041161","Add Liquidity"
"0x09cf6bc2331be9add6fec779c34809b35a9b68b3773877867fbc275d2e98c4dc","13856409","1640195235","2021-12-22 17:47:15","0x0000000000000000000000000000000000000000","0x35d124ce28e92a7365ac428234a6c362eaea1845","537.169912274819619308","Add Liquidity ETH"
"0xe521b712f812e37a375031c04fde098bc63c804c81f1949c70af21612cbfa11a","13856412","1640195257","2021-12-22 17:47:37","0x0503ed50534614193fcd085c5de01728a4824822","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","261.849941400257053371","Deposit"
"0xdd12526e0821fbe53ef3a064e06284d1a298a472b1e4713c83db12932d1a0d7b","13856413","1640195282","2021-12-22 17:48:02","0x35d124ce28e92a7365ac428234a6c362eaea1845","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","537.169912274819619308","Deposit"
"0xe5a7078c297ec60bdefaf3ab944b95bdeaa8856b072145d26b3442a33d09dfea","13856415","1640195342","2021-12-22 17:49:02","0xcd66aa1c46aaf64f998f4aad141b410715392cb6","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","18.956215241230155003","Deposit"
"0xba3b003ab515d53e14127d3aeb156c50b1f8cc9925c1a3aaeda328a277ef0899","13856419","1640195408","2021-12-22 17:50:08","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.149351758629874898","Add Liquidity ETH"
"0xba3b003ab515d53e14127d3aeb156c50b1f8cc9925c1a3aaeda328a277ef0899","13856419","1640195408","2021-12-22 17:50:08","0x0000000000000000000000000000000000000000","0x07a7ab734d8471e487dfc58d9bf103e4c5d3653b","39.089834785947473606","Add Liquidity ETH"
"0xdc3853f4f16bafe62bd9bdf9510b7f7dced16f1a6ca47ab779c3cf70e4a728f1","13856431","1640195478","2021-12-22 17:51:18","0x07a7ab734d8471e487dfc58d9bf103e4c5d3653b","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","39.089834785947473606","Deposit"
"0x3f3e79de77065a35ca42c76a4add16d18061e614ebaeaad8822cf130ce7ae562","13856435","1640195561","2021-12-22 17:52:41","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.055770680025124386","Add Liquidity ETH"
"0x3f3e79de77065a35ca42c76a4add16d18061e614ebaeaad8822cf130ce7ae562","13856435","1640195561","2021-12-22 17:52:41","0x0000000000000000000000000000000000000000","0x61552e91c3605ba75b716b48b7cc76a28c9e4914","216.190768862667717369","Add Liquidity ETH"
"0x6a1100cb2cbddf27fe5f228154ad1e9028170d55c045108c111a6f6d0749cf80","13856439","1640195608","2021-12-22 17:53:28","0x61552e91c3605ba75b716b48b7cc76a28c9e4914","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","216.190768862667717369","Deposit"
"0xe7f2d520f6db150b9e699f17f479195a037086e60e2bb7b9487217de6aefdce8","13856440","1640195626","2021-12-22 17:53:46","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.115325039917105657","Add Liquidity ETH"
"0xe7f2d520f6db150b9e699f17f479195a037086e60e2bb7b9487217de6aefdce8","13856440","1640195626","2021-12-22 17:53:46","0x0000000000000000000000000000000000000000","0x1dada6bf2ce25bf88308feb566ebad34bd24cf45","31.189021110227724488","Add Liquidity ETH"
"0xdf36e002ae95e04e70bf93af8a45de3a179e6cbf2ea1d58010b2b0e64a3dea9a","13856446","1640195700","2021-12-22 17:55:00","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.02155817316531611","Add Liquidity"
"0xdf36e002ae95e04e70bf93af8a45de3a179e6cbf2ea1d58010b2b0e64a3dea9a","13856446","1640195700","2021-12-22 17:55:00","0x0000000000000000000000000000000000000000","0xffb6d97bd1e7b7bd08595096d15037401a1f416b","862.284905184725076926","Add Liquidity"
"0x3c36d10a58999e6a5028e24e598ad985453ece67db23137814b6d7263e01f914","13856449","1640195743","2021-12-22 17:55:43","0x0000000000000000000000000000000000000000","0xcd66aa1c46aaf64f998f4aad141b410715392cb6","32.883790995571394087","Add Liquidity ETH"
"0x019402e0964df733edbf5329d178741c6e889299e4589758459122802f60a74d","13856457","1640195808","2021-12-22 17:56:48","0xcd66aa1c46aaf64f998f4aad141b410715392cb6","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","32.883790995571394087","Deposit"
"0x71c7e24eb49549436fbbba72cf798071bbac396d81e4da2021993f9ad5331bb4","13856474","1640196030","2021-12-22 18:00:30","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0x61552e91c3605ba75b716b48b7cc76a28c9e4914","216.19","Withdraw"
"0x170e4c761c4a7fa14b13cce14669d2562bf852be494540f2c9575e7a0d2ae1f9","13856480","1640196120","2021-12-22 18:02:00","0x61552e91c3605ba75b716b48b7cc76a28c9e4914","0x7c5bbe30b5b1c1abaa9e1ee32e04a81a2b20a052","216.19","Remove Liquidity ETH With Permit"
"0x170e4c761c4a7fa14b13cce14669d2562bf852be494540f2c9575e7a0d2ae1f9","13856480","1640196120","2021-12-22 18:02:00","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.378831225461724997","Remove Liquidity ETH With Permit"
"0x170e4c761c4a7fa14b13cce14669d2562bf852be494540f2c9575e7a0d2ae1f9","13856480","1640196120","2021-12-22 18:02:00","0x7c5bbe30b5b1c1abaa9e1ee32e04a81a2b20a052","0x0000000000000000000000000000000000000000","216.19","Remove Liquidity ETH With Permit"
"0xff4faf2149dedff1e22c86ace5aae19ef4460e623ceca2837400f2c5a86a1057","13856506","1640196391","2021-12-22 18:06:31","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.241683826998264436","Add Liquidity ETH"
"0xff4faf2149dedff1e22c86ace5aae19ef4460e623ceca2837400f2c5a86a1057","13856506","1640196391","2021-12-22 18:06:31","0x0000000000000000000000000000000000000000","0x0c2e9a64c9382bc2f99b092b3d0c3164375536d3","274.575078755830552322","Add Liquidity ETH"
"0xffc1968a124827b19dd1c0229543c79e42c98b3c32f1976168f3173520195bda","13856507","1640196416","2021-12-22 18:06:56","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0x35d124ce28e92a7365ac428234a6c362eaea1845","0","Withdraw"
"0x7da3606666fec140f708f7981f160927db33009d6f3876edd7b449968cd7d57b","13856517","1640196556","2021-12-22 18:09:16","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0x35d124ce28e92a7365ac428234a6c362eaea1845","0.000000000000001087","Withdraw"
"0xe0d6a3395cada3bac03e8e807b954dbbaf1d885cc56380d109df7b31cc613fd6","13856539","1640196752","2021-12-22 18:12:32","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0x35d124ce28e92a7365ac428234a6c362eaea1845","0.1087","Withdraw"
"0x126e1e39b60d8b0a23b46e1e00cb216a93a900efe16a3923ee8bfa6ad7843717","13856542","1640196874","2021-12-22 18:14:34","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0x35d124ce28e92a7365ac428234a6c362eaea1845","108.7","Withdraw"
"0x25167f6e29af87ce556a177aa213b1e71881b20c4ac18332d55d3f7ad6623561","13856550","1640196963","2021-12-22 18:16:03","0x0c2e9a64c9382bc2f99b092b3d0c3164375536d3","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","274.575078755830552322","Deposit"
"0xcbc84a3f290de9df394c7878d25bb8a82433c8437547f1a014d3506b31094028","13856556","1640197065","2021-12-22 18:17:45","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0x35d124ce28e92a7365ac428234a6c362eaea1845","97.6","Withdraw"
"0x722b79749ea08dff665241b3e34d38eea3884d3d4b3854d07d0066eed508ca64","13856581","1640197578","2021-12-22 18:26:18","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0x35d124ce28e92a7365ac428234a6c362eaea1845","1.155","Withdraw"
"0x0ece8762e1c1e0b7b8ca21200817f816b4ca008621390339ddc99ecc8f2aaf84","13856589","1640197704","2021-12-22 18:28:24","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0x35d124ce28e92a7365ac428234a6c362eaea1845","115","Withdraw"
"0xc1b971a35130a994b0bfcb48a49fcff1e7b8b7f601b472661442735900e2c327","13856590","1640197720","2021-12-22 18:28:40","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","1.055849439625069036","Add Liquidity ETH"
"0xc1b971a35130a994b0bfcb48a49fcff1e7b8b7f601b472661442735900e2c327","13856590","1640197720","2021-12-22 18:28:40","0x0000000000000000000000000000000000000000","0xc43473fa66237e9af3b2d886ee1205b81b14b2c8","204.162966940584442817","Add Liquidity ETH"
"0x79201b76605ab5d4765dc11d525d2b3541b7344f3f3afc72fd94d85883bb0607","13856610","1640197916","2021-12-22 18:31:56","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.088948698672478822","Add Liquidity ETH"
"0x79201b76605ab5d4765dc11d525d2b3541b7344f3f3afc72fd94d85883bb0607","13856610","1640197916","2021-12-22 18:31:56","0x0000000000000000000000000000000000000000","0xbe88a6510746d8475633fcbb9ce0f05c7222c187","374.010893266425611671","Add Liquidity ETH"
"0x43029d344826e795beec974bf1c69c3fcb42fb08bfb1c9b03315b84b760465c4","13856612","1640197943","2021-12-22 18:32:23","0x0000000000000000000000000000000000000000","0xbe88a6510746d8475633fcbb9ce0f05c7222c187","8.028267781268215693","Add Liquidity ETH"
"0x36809b1a135f0a1fe4421e68e9da2739424d02b9149860d8437f9b82b0dfc6f5","13856614","1640197953","2021-12-22 18:32:33","0x0000000000000000000000000000000000000000","0x9a6801956fa07f2aa6ad3d4767088d78edf1d3dd","70.093398651727690339","Add Liquidity ETH"
"0x1be1e96daa7273cb7adeef22bff78755270b7be6edfe0aa2229623da6c121c68","13856617","1640197997","2021-12-22 18:33:17","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0x35d124ce28e92a7365ac428234a6c362eaea1845","199","Withdraw"
"0xa5f9a07a4df4de3afe640acd3ebc58759101c18a9322b59dda1a8f59bb0bc3ac","13856628","1640198095","2021-12-22 18:34:55","0x9a6801956fa07f2aa6ad3d4767088d78edf1d3dd","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","70.093398651727690339","Deposit"
"0x9a36cb6ee41fb5574033d4fadd055c0d80ae1669e566ec2b69fe46b777965102","13856630","1640198107","2021-12-22 18:35:07","0x1dada6bf2ce25bf88308feb566ebad34bd24cf45","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","31.189021110227724488","Deposit"
"0x0f30c420182e49ca67c063d199d071bd12e6f0f07fd3b35a96853c87e4783dbe","13856635","1640198200","2021-12-22 18:36:40","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0x35d124ce28e92a7365ac428234a6c362eaea1845","9.9","Withdraw"
"0x450560c84790b4bfaba7e1a5f1bbe602c769c4f9ce2540f288327b968e303fc8","13856636","1640198205","2021-12-22 18:36:45","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.208355360605557382","Add Liquidity ETH"
"0x450560c84790b4bfaba7e1a5f1bbe602c769c4f9ce2540f288327b968e303fc8","13856636","1640198205","2021-12-22 18:36:45","0x0000000000000000000000000000000000000000","0x0779e1f102ef20e4d9153248ea70a8121ec18b54","253.674868699724655548","Add Liquidity ETH"
"0x15737e6f2bfeb36d7d6cbc1f5b9b1cbbd3bd08ad160bf7ccef3a400c8d43072a","13856638","1640198243","2021-12-22 18:37:23","0x0000000000000000000000000000000000000000","0x8bace3a49a375027868cdd34e84521eed1f1b01d","74.907420960015208239","Add Liquidity"
"0x77c9577fc3c46eab134ad20322c52ef12d86a1f2dfb52623f9c4bca422a08382","13856641","1640198271","2021-12-22 18:37:51","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0x35d124ce28e92a7365ac428234a6c362eaea1845","1.99","Withdraw"
"0xa1ac0812985cb0c75ad2c7d747d4a090e2de10a5f7f7b78d63bb6db44c54834c","13856643","1640198302","2021-12-22 18:38:22","0x0779e1f102ef20e4d9153248ea70a8121ec18b54","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","253.674868699724655548","Deposit"
"0xf1a44734ee1f8fac64f4c0ec50578f10e2a05c643757bb262b81b2465fcf04fd","13856648","1640198354","2021-12-22 18:39:14","0x8bace3a49a375027868cdd34e84521eed1f1b01d","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","74.907420960015208239","Deposit"
"0xbb331e9a7bce94f3c97580264e2acd8a4f8b3979e4a1b2549ee97df7eed1170c","13856658","1640198507","2021-12-22 18:41:47","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.07723194753563505","Add Liquidity ETH"
"0xbb331e9a7bce94f3c97580264e2acd8a4f8b3979e4a1b2549ee97df7eed1170c","13856658","1640198507","2021-12-22 18:41:47","0x0000000000000000000000000000000000000000","0xf71eb59210eed86e727d76f434a2694238213deb","28.078775069732083106","Add Liquidity ETH"
"0xe8b8c97f46424ac7cbe44e6c88fc02438b9209cfd582ddd35a0b737e9b7be8fb","13856667","1640198599","2021-12-22 18:43:19","0xf71eb59210eed86e727d76f434a2694238213deb","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","28.078775069732083106","Deposit"
"0x4378c3271e80bbe1a0831d2822f2ec37082f9c764d2b0f2c31996be1220c8285","13856696","1640198988","2021-12-22 18:49:48","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.662318639230005676","Add Liquidity ETH"
"0x4378c3271e80bbe1a0831d2822f2ec37082f9c764d2b0f2c31996be1220c8285","13856696","1640198988","2021-12-22 18:49:48","0x0000000000000000000000000000000000000000","0xb63a5c5710f06e111fa14ac82da2183c5102b504","152.261296284780482521","Add Liquidity ETH"
"0x5fd8437d7f7feb97586fc1854e883c927fb501f043869f03fc4fd4300a5a4b13","13856698","1640199033","2021-12-22 18:50:33","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0x0779e1f102ef20e4d9153248ea70a8121ec18b54","253.67","Withdraw"
"0x42f4313aaa74a9596d4bab27dacb6ee545d903bdbd44cac7cd0325d13de0877a","13856703","1640199112","2021-12-22 18:51:52","0x0779e1f102ef20e4d9153248ea70a8121ec18b54","0x7c5bbe30b5b1c1abaa9e1ee32e04a81a2b20a052","253.67","Remove Liquidity With Permit"
"0x42f4313aaa74a9596d4bab27dacb6ee545d903bdbd44cac7cd0325d13de0877a","13856703","1640199112","2021-12-22 18:51:52","0x0000000000000000000000000000000000000000","0xe11fc0b43ab98eb91e9836129d1ee7c3bc95df50","0.025708034876075043","Remove Liquidity With Permit"
"0x42f4313aaa74a9596d4bab27dacb6ee545d903bdbd44cac7cd0325d13de0877a","13856703","1640199112","2021-12-22 18:51:52","0x7c5bbe30b5b1c1abaa9e1ee32e04a81a2b20a052","0x0000000000000000000000000000000000000000","253.67","Remove Liquidity With Permit"
"0x0ec3482e8438ef9f56e05f254bbb79c2b864b5bfc79e1fda74dc5f7b25101702","13856704","1640199117","2021-12-22 18:51:57","0xb63a5c5710f06e111fa14ac82da2183c5102b504","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","152.261296284780482521","Deposit"
"0x864787e15dee26de61ecc2fb3f86058b98606f8040739e905d34a1d791e59e86","13856705","1640199126","2021-12-22 18:52:06","0x5a35a6686db167b05e2eb74e1ede9fb5d9cdb3e0","0x8bace3a49a375027868cdd34e84521eed1f1b01d","74.90742096001520823","Withdraw"
